loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,policy_code,application_type,annual_inc_joint,verification_status_joint,acc_now_delinq,tot_cur_bal,duration_numeric,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_status
35000.0,36,15.61,1223.77,D,Assistant Professor,5 years,MORTGAGE,80000.0,Verified,Mar-2015,n,credit_card,Credit card refinancing,CA,19.38,1.0,13.0,,22.0,27108.0,94.8,49.0,f,31056.33,31056.33,6058.14,3943.67,2114.47,0.0,0.0,Aug-2015,1223.77,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,200542.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25000.0,60,18.84,646.32,E,Sr. RAN performance engineer +,3 years,MORTGAGE,85000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,TN,11.05,0.0,34.0,117.0,6.0,9108.0,77.2,8.0,f,23690.42,23690.42,3179.27,1309.58,1869.69,0.0,0.0,Aug-2015,646.32,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,238346.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12800.0,36,16.99,456.3,D,general operator,< 1 year,RENT,27994.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,OH,16.85,0.0,,,14.0,8762.0,90.3,17.0,w,11385.13,11385.13,2257.34,1414.87,842.47,0.0,0.0,Aug-2015,456.3,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,24367.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7125.0,36,25.57,285.45,F,store manager,4 years,RENT,37000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,MA,16.35,0.0,,,12.0,11469.0,62.3,17.0,f,6427.77,6427.77,1417.13,697.23,719.9,0.0,0.0,Aug-2015,285.45,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,24633.0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,1
12000.0,36,12.29,400.24,C,Quality Technician,2 years,RENT,50000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,TX,25.56,0.0,,,5.0,11661.0,102.3,23.0,f,10584.61,10584.61,2027.29,1415.39,611.9,0.0,0.0,Aug-2015,400.24,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,51666.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
14850.0,60,21.67,407.36,E,Quality Tech,10+ years,MORTGAGE,40000.0,Not Verified,Mar-2015,n,debt_consolidation,Debt consolidation,WI,29.76,0.0,,,9.0,23133.0,86.0,27.0,f,14128.44,14128.44,2001.04,721.56,1279.48,0.0,0.0,Sep-2015,407.36,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,137480.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5075.0,36,22.99,196.43,F,Clerical,10+ years,RENT,15000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NY,30.96,0.0,,,6.0,6312.0,49.7,13.0,f,2407.79,2407.79,2976.47,2667.21,309.26,0.0,0.0,Aug-2015,196.43,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,6312.0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,1
18000.0,60,16.55,443.01,D,conductor,7 years,RENT,74000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,VA,3.41,0.0,,,8.0,10603.0,26.3,14.0,f,16998.97,16998.97,2198.5,1001.03,1197.47,0.0,0.0,Aug-2015,443.01,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,10603.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6000.0,36,16.99,213.89,D,Campus Security,10+ years,MORTGAGE,34000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NV,35.4,1.0,,48.0,10.0,8507.0,81.0,45.0,f,5336.78,5336.78,1058.12,663.22,394.9,0.0,0.0,Aug-2015,213.89,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,140464.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12000.0,36,13.33,406.24,C,bartender,10+ years,RENT,65000.0,Not Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NV,16.14,2.0,,25.0,6.0,7328.0,64.0,34.0,f,10604.64,10604.64,2022.31,1395.36,626.95,0.0,0.0,Aug-2015,406.24,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,26703.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2500.0,36,12.69,83.87,C,ALogistics Manager,8 years,RENT,80000.0,Source Verified,Mar-2015,n,other,Other,NJ,18.09,0.0,,,6.0,23880.0,68.6,17.0,w,2206.7,2206.7,415.83,293.3,122.53,0.0,0.0,Aug-2015,83.87,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,43305.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8000.0,36,12.29,266.83,C,General manager,10+ years,RENT,36596.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NY,39.06,0.0,,,8.0,9306.0,96.9,15.0,f,7056.39,7056.39,1328.69,943.61,385.08,0.0,0.0,Aug-2015,266.83,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,36861.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
24000.0,60,10.99,521.7,B,network administrator,6 years,RENT,58000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,LA,21.13,0.0,64.0,,12.0,16865.0,76.3,25.0,w,22462.6,22462.6,2579.19,1537.4,1041.79,0.0,0.0,Aug-2015,521.7,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,152457.0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1800.0,36,13.33,60.94,C,truck driver,2 years,RENT,52000.0,Verified,Mar-2015,n,credit_card,Credit card refinancing,GA,23.42,0.0,63.0,,10.0,18239.0,79.6,37.0,w,1590.68,1590.68,302.03,209.32,92.71,0.0,0.0,Aug-2015,60.94,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,30549.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10000.0,60,22.99,281.85,F,SECRETARY,6 years,RENT,45000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,FL,21.55,3.0,7.0,,9.0,1023.0,4.5,30.0,f,9531.04,9483.38,1389.5,468.96,927.52,0.0,0.0,Aug-2015,281.85,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,41423.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5000.0,36,13.33,169.27,C,assistant mgr. ,10+ years,OWN,55000.0,Source Verified,Mar-2015,n,home_improvement,Home improvement,FL,30.22,0.0,,,9.0,11634.0,50.1,17.0,f,4418.58,4418.58,842.65,581.42,261.23,0.0,0.0,Aug-2015,169.27,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,51409.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4800.0,36,13.99,164.03,C,PCA,10+ years,RENT,32000.0,Verified,Mar-2015,n,other,Other,MN,11.3,2.0,14.0,,1.0,0.0,,17.0,w,4246.9,4246.9,816.42,553.1,263.32,0.0,0.0,Aug-2015,164.03,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,1887.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12000.0,36,12.69,402.54,C,Funeral Director,6 years,RENT,75000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NM,31.3,1.0,21.0,,15.0,5723.0,43.0,28.0,f,10592.34,10592.34,2004.24,1407.66,596.58,0.0,0.0,Aug-2015,402.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,99233.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10000.0,36,18.84,365.76,E,Route Service Sales Rep,1 year,RENT,30000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,PA,15.0,0.0,,,7.0,6636.0,68.4,7.0,f,8922.91,8922.91,1818.33,1077.09,741.24,0.0,0.0,Aug-2015,365.76,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,10528.0,36,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1000.0,36,12.29,33.36,C,teamleader/ Durect care,2 years,RENT,10000.0,Not Verified,Mar-2015,n,car,Car financing,MI,6.12,0.0,,,4.0,1349.0,64.2,7.0,f,882.02,882.02,166.12,117.98,48.14,0.0,0.0,Aug-2015,33.36,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,2082.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
25000.0,60,13.33,573.06,C,Director Human Resources,1 year,MORTGAGE,118300.0,Verified,Mar-2015,n,credit_card,Credit card refinancing,NY,26.11,0.0,,,22.0,106902.0,48.0,33.0,w,23490.07,23490.07,2854.7,1509.93,1344.77,0.0,0.0,Aug-2015,599.49,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,451652.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15000.0,36,11.53,494.86,B,0iler,< 1 year,RENT,42000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,WA,23.46,5.0,18.0,,6.0,2264.0,55.2,35.0,f,13212.3,13212.3,2464.69,1787.7,676.99,0.0,0.0,Aug-2015,494.86,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,25306.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,1
12075.0,60,19.52,316.7,E,Controller,3 years,MORTGAGE,60000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,TN,22.02,0.0,,95.0,8.0,2919.0,42.3,13.0,f,11453.71,11453.71,1557.31,621.29,936.02,0.0,0.0,Aug-2015,316.7,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,38995.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20000.0,60,24.5,581.18,F,geriatric  home care,5 years,RENT,73000.0,Verified,Mar-2015,n,moving,Moving and relocation,NY,8.46,0.0,66.0,62.0,12.0,5906.0,36.5,17.0,f,19099.75,19099.75,2878.68,900.25,1978.43,0.0,0.0,Aug-2015,581.18,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,15223.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1
25000.0,60,25.57,742.17,F,Firefighter,5 years,MORTGAGE,68000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,MI,34.06,0.0,38.0,,12.0,19892.0,53.8,23.0,w,23907.1,23907.1,3639.82,1092.9,2546.92,0.0,0.0,Aug-2015,742.17,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,104882.0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24000.0,60,12.29,537.4,C,H.R. Manager,8 years,MORTGAGE,107000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,CA,21.11,0.0,39.0,,10.0,33070.0,76.2,26.0,w,22511.84,22511.84,2718.56,1488.16,1230.4,0.0,0.0,Aug-2015,537.4,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,561662.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15000.0,36,17.57,539.06,D,Driver,10+ years,MORTGAGE,100000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,TX,30.66,0.0,40.0,,12.0,28398.0,93.1,29.0,w,13355.36,13355.36,2680.66,1644.64,1036.02,0.0,0.0,Aug-2015,539.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,220172.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25000.0,36,17.86,902.06,D,Senior Executive Assistant,10+ years,RENT,103000.0,Verified,Mar-2015,n,home_improvement,Home improvement,CA,33.23,2.0,11.0,,19.0,4964.0,31.2,43.0,f,22270.06,22270.06,4485.49,2729.94,1755.55,0.0,0.0,Aug-2015,902.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,126811.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
20000.0,36,12.29,667.06,C,Engineer /Sr Process Manager,1 year,MORTGAGE,126500.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,VA,26.54,0.0,43.0,,27.0,60497.0,65.8,49.0,f,17641.04,17618.99,3317.49,2358.96,962.68,0.0,0.0,Aug-2015,667.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,430524.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13250.0,60,24.99,388.83,F,records clerk,10+ years,MORTGAGE,60000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,MD,26.54,1.0,9.0,65.0,23.0,6185.0,37.3,81.0,w,12661.5,12661.5,2052.3,588.5,1463.8,0.0,0.0,Aug-2015,388.83,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,123803.0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1
16000.0,60,17.86,405.08,D,Engingeerng,10+ years,OWN,145000.0,Verified,Mar-2015,n,home_improvement,Home improvement,CA,5.91,0.0,62.0,,22.0,7212.0,62.7,32.0,w,15140.05,15140.05,2009.52,859.95,1149.57,0.0,0.0,Aug-2015,405.08,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,134906.0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,1
14400.0,36,7.89,450.52,A,Trade compliance/Pricing Specialist,10+ years,RENT,68500.0,Not Verified,Feb-2015,n,credit_card,Credit card refinancing,OH,16.71,0.0,59.0,,10.0,11466.0,58.8,26.0,w,12229.56,12229.56,2690.5,2170.44,520.06,0.0,0.0,Sep-2015,450.52,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,36643.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8000.0,36,7.89,250.29,A,Material Services,10+ years,MORTGAGE,65000.0,Verified,Mar-2015,n,credit_card,Credit card refinancing,NY,9.37,0.0,66.0,,12.0,9618.0,51.7,16.0,w,6998.47,6998.47,1269.6,1001.53,268.07,0.0,0.0,Aug-2015,250.29,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,101529.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20000.0,60,22.99,563.7,F,Senior Sales Executive,2 years,MORTGAGE,92000.0,Verified,Feb-2015,n,debt_consolidation,Debt consolidation,FL,29.68,0.0,66.0,,8.0,10873.0,94.5,12.0,f,18863.57,18863.57,3331.11,1136.43,2194.68,0.0,0.0,Aug-2015,563.7,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,89433.0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1
19000.0,36,12.69,637.36,C,"VP, Marketing Director",9 years,MORTGAGE,135000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,CA,14.35,0.0,,,9.0,18528.0,93.1,13.0,f,16311.18,16311.18,3797.37,2688.82,1108.55,0.0,0.0,Sep-2015,637.36,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,456001.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15000.0,60,13.99,348.95,C,Manufacturing Engineer,10+ years,RENT,74116.0,Source Verified,Feb-2015,n,credit_card,Credit card refinancing,CA,19.87,0.0,,,8.0,13337.0,96.6,16.0,w,13926.54,13926.54,2099.49,1073.46,1008.58,0.0,0.0,Aug-2015,348.95,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,32576.0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1
14400.0,36,13.33,487.49,C,Microbiologist,10+ years,MORTGAGE,42000.0,Source Verified,Feb-2015,n,other,Other,TX,26.17,1.0,21.0,,5.0,820.0,10.2,30.0,w,12379.43,12379.43,2914.28,2020.57,893.71,0.0,0.0,Aug-2015,487.49,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,43727.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
12000.0,36,13.33,406.24,C,Truck driver,7 years,MORTGAGE,68000.0,Not Verified,Feb-2015,n,debt_consolidation,Debt consolidation,NJ,19.08,0.0,,,17.0,27535.0,69.9,29.0,f,10316.2,10316.2,2419.67,1683.8,735.87,0.0,0.0,Sep-2015,406.24,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,315702.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28000.0,60,19.52,734.38,E,Moving Contractor,10+ years,RENT,100000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,CA,24.41,0.0,35.0,55.0,14.0,12219.0,47.7,21.0,f,26256.97,26256.97,4345.55,1743.03,2602.52,0.0,0.0,Sep-2015,734.38,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,219083.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16200.0,36,19.52,598.1,E,driver,2 years,MORTGAGE,45000.0,Not Verified,Feb-2015,n,other,Other,UT,24.13,0.0,,,13.0,15372.0,50.7,15.0,f,14109.09,14109.09,3571.03,2090.91,1480.12,0.0,0.0,Aug-2015,598.1,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,160646.0,36,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11225.0,36,18.25,407.22,E,Service Manager,7 years,MORTGAGE,49000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,TX,31.23,0.0,24.0,,13.0,9669.0,53.4,20.0,f,9750.9,9750.9,2431.94,1474.1,957.84,0.0,0.0,Aug-2015,407.22,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,140842.0,36,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8000.0,36,13.33,270.83,C,Driver,< 1 year,RENT,26000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,AL,32.27,0.0,49.0,,10.0,10191.0,68.4,22.0,w,6877.45,6877.45,1619.06,1122.55,496.51,0.0,0.0,Sep-2015,270.83,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,32202.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12000.0,60,13.99,279.16,C,Booker Assistant,2 years,RENT,35000.0,Source Verified,Feb-2015,n,car,Car financing,MN,23.18,1.0,14.0,37.0,11.0,9415.0,39.1,19.0,w,11139.71,11139.71,1665.63,860.29,805.34,0.0,0.0,Aug-2015,279.16,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,17524.0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20000.0,36,12.29,667.06,C,Mineman,10+ years,MORTGAGE,100000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,TX,13.67,1.0,5.0,,8.0,20024.0,91.0,26.0,f,17154.65,17068.88,3907.61,2845.35,1081.9,0.0,0.0,Aug-2015,667.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,136041.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2800.0,36,12.69,93.93,C,mailhandler,10+ years,RENT,53000.0,Not Verified,Feb-2015,n,debt_consolidation,Debt consolidation,WA,23.69,0.0,,81.0,15.0,11002.0,79.2,33.0,f,2403.73,2403.73,561.61,396.27,165.34,0.0,0.0,Aug-2015,93.93,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,23329.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20000.0,36,12.29,667.06,C,SURGICAL TECH,10+ years,RENT,60000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,CA,14.12,1.0,7.0,,14.0,20167.0,56.2,31.0,f,17154.65,17154.65,3975.05,2845.35,1129.7,0.0,0.0,Aug-2015,667.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,23305.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3000.0,36,21.67,114.06,E,,,MORTGAGE,15000.0,Verified,Feb-2015,n,moving,Moving and relocation,OH,2.4,0.0,52.0,74.0,11.0,407.0,4.2,20.0,f,2624.07,2624.07,680.75,375.93,304.82,0.0,0.0,Aug-2015,114.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,407.0,36,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12000.0,60,10.99,260.85,B,Owner ,1 year,MORTGAGE,105000.0,Not Verified,Feb-2015,n,debt_consolidation,Debt consolidation,NC,20.82,0.0,,,17.0,67706.0,72.2,27.0,w,11073.31,11073.31,1550.45,926.69,623.76,0.0,0.0,Aug-2015,260.85,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,213813.0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,1
35000.0,60,17.57,880.61,D,Avionic tech,10+ years,MORTGAGE,115000.0,Verified,Feb-2015,n,debt_consolidation,Debt consolidation,FL,14.73,0.0,33.0,42.0,13.0,1240.0,7.8,22.0,w,32708.64,32708.64,5215.33,2291.36,2923.97,0.0,0.0,Aug-2015,880.61,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,400735.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12575.0,36,13.33,425.71,C,Computer Network Engineer,10+ years,RENT,127900.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,CA,8.74,0.0,,81.0,7.0,5238.0,59.5,15.0,w,10810.49,10810.49,2544.95,1764.51,780.44,0.0,0.0,Aug-2015,425.71,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,9207.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
16000.0,60,18.25,408.48,E,Business Sales Associate,10+ years,MORTGAGE,60000.0,Not Verified,Feb-2015,n,debt_consolidation,Debt consolidation,IN,38.48,0.0,55.0,,19.0,19960.0,52.5,39.0,f,14970.67,14947.28,2414.66,1029.33,1389.11,0.0,0.0,Aug-2015,408.48,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,119135.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12000.0,60,19.52,314.74,E,Paraplanner,1 year,RENT,44000.0,Verified,Feb-2015,n,debt_consolidation,Debt consolidation,AZ,16.2,0.0,,,2.0,13998.0,91.5,6.0,w,11252.95,11252.95,1862.41,747.05,1115.36,0.0,0.0,Aug-2015,314.74,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,37794.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1
18000.0,60,24.5,523.07,F,Technology Sales Manager ,2 years,OWN,185000.0,Source Verified,Feb-2015,n,moving,Moving and relocation,CA,14.87,0.0,33.0,,10.0,61920.0,62.7,22.0,f,17017.62,17017.62,3089.42,982.38,2107.04,0.0,0.0,Aug-2015,523.07,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,570280.0,60,0,0,0,0,0,1,0,0,0,0,0,1,0,1
10000.0,36,9.17,318.79,B,Outside sales,10+ years,MORTGAGE,55000.0,Verified,Feb-2015,n,debt_consolidation,Debt consolidation,TN,17.37,0.0,,,10.0,32186.0,69.5,45.0,f,8517.69,8517.69,1902.55,1482.31,420.24,0.0,0.0,Aug-2015,318.79,Feb-2016,Sep-2015,1.0,INDIVIDUAL,,,0.0,111439.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9300.0,36,21.67,353.59,E,,,RENT,55000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NV,14.55,0.0,,,8.0,24235.0,86.6,21.0,f,8337.63,8337.63,1778.69,962.37,816.32,0.0,0.0,Aug-2015,353.59,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,28843.0,36,0,0,0,0,1,0,0,0,0,0,0,0,1,1
6000.0,36,16.55,212.58,D,medical records clerk,8 years,RENT,28000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,WA,31.25,0.0,,,9.0,5784.0,49.4,44.0,f,5193.66,5193.66,1264.45,806.34,458.11,0.0,0.0,Aug-2015,212.58,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,87637.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
15000.0,36,6.68,460.97,A,,,MORTGAGE,90000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,MD,20.68,0.0,51.0,25.0,23.0,14934.0,71.8,43.0,w,12703.43,12703.43,2754.69,2296.57,458.12,0.0,0.0,Aug-2015,460.97,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,307816.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11200.0,36,14.65,386.34,C,IT Specialist,3 years,MORTGAGE,85000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,CA,17.73,0.0,,,12.0,48342.0,96.4,18.0,f,9655.9,9655.9,2299.81,1544.1,755.71,0.0,0.0,Aug-2015,386.34,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,885030.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27575.0,60,24.99,809.21,F,Consultant,1 year,MORTGAGE,60000.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,FL,24.29,0.0,,,5.0,35430.0,93.7,16.0,f,26089.77,26066.12,4812.61,1485.23,3331.75,0.0,0.0,Aug-2015,809.21,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,158622.0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11975.0,60,25.83,357.34,G,Zone Manager,10+ years,MORTGAGE,30000.0,Source Verified,Feb-2015,n,other,Other,VA,11.4,0.0,,,7.0,8050.0,45.7,7.0,f,11344.44,11344.44,2126.86,630.56,1496.3,0.0,0.0,Aug-2015,357.34,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,135604.0,60,0,0,0,0,0,0,1,0,1,0,0,0,0,1
17225.0,36,17.57,619.02,D,clerk,3 years,RENT,48000.0,Not Verified,Feb-2015,n,debt_consolidation,Debt consolidation,NY,27.98,0.0,,,21.0,17587.0,43.5,41.0,f,14941.94,14941.94,3697.31,2283.06,1414.25,0.0,0.0,Aug-2015,619.02,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,38577.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4800.0,36,12.29,160.1,C,lead teacher,6 years,RENT,42000.0,Not Verified,Feb-2015,n,credit_card,Credit card refinancing,VA,14.89,0.0,,,10.0,5073.0,55.7,17.0,f,4117.08,4117.08,957.32,682.92,274.4,0.0,0.0,Aug-2015,160.1,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,12970.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12000.0,60,19.52,314.74,E,MECHANIC,6 years,RENT,112000.0,Verified,Feb-2015,n,car,Car financing,NY,7.54,0.0,78.0,,19.0,7592.0,18.1,40.0,f,11252.95,11252.95,1862.41,747.05,1115.36,0.0,0.0,Aug-2015,314.74,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,35235.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1
